Decrease,Distance from Center,Mins to Event
36.364,417.434,90
36.364,221.919,90
36.364,190.167,90
23.529,316.141,90
23.529,430.040,90
23.529,174.766,90
36.364,287.749,90
36.364,282.950,90
23.529,452.615,90
36.364,577.841,90
36.364,513.363,90
36.364,224.326,90
36.364,529.842,90
36.364,490.701,90
33.333,678.586,90
23.529,463.694,90
23.529,509.174,90
36.364,269.521,90
33.333,447.147,90
36.364,502.284,90
36.364,302.467,90
36.364,339.940,90
36.364,460.432,90
23.529,326.787,90
36.364,272.923,90
36.364,393.913,90
36.364,421.384,90
36.364,471.070,90
36.364,550.137,90
29.412,216.079,90
23.529,559.366,90
27.273,469.071,90
23.529,490.053,90
27.273,362.276,90
23.529,85.441,90
27.273,70.903,90
36.364,332.010,90
29.412,393.479,90
41.176,457.680,120
25.000,368.356,120
41.176,316.141,120
47.059,430.040,120
47.059,174.766,120
41.176,452.615,120
25.000,589.335,120
41.176,463.694,120
47.059,509.174,120
47.059,326.787,120
47.059,216.079,120
47.059,559.366,120
47.059,490.053,120
47.059,85.441,120
47.059,393.479,120
25.000,368.356,150
25.000,589.335,150
36.364,238.491,180
36.364,543.235,180
36.364,417.434,180
14.286,368.356,180
36.364,221.919,180
36.364,190.167,180
36.364,287.749,180
36.364,282.950,180
36.364,577.841,180
36.364,513.363,180
14.286,589.335,180
36.364,224.326,180
36.364,529.842,180
36.364,490.701,180
36.364,269.521,180
36.364,502.284,180
36.364,302.467,180
36.364,339.940,180
36.364,460.432,180
36.364,272.923,180
31.250,483.093,180
36.364,393.913,180
36.364,421.384,180
36.364,471.070,180
36.364,550.137,180
36.364,469.071,180
36.364,362.276,180
36.364,70.903,180
36.364,332.010,180
43.077,0.000,-120
55.714,494.671,-120
43.077,181.524,-120
55.714,624.277,-120
55.714,384.380,-120
55.714,646.879,-120
43.077,350.599,-120
43.077,246.676,-120
47.692,170.724,-120
43.077,469.841,-120
54.286,440.461,-120
29.231,546.291,-120
55.714,325.192,-120
54.286,490.902,-120
55.714,460.382,-120
55.714,539.982,-120
43.077,588.221,-120
55.714,413.687,-120
54.286,647.032,-120
55.714,486.475,-120
54.286,444.621,-120
29.231,558.824,-120
54.286,382.789,-120
55.714,651.984,-120
54.286,257.038,-120
48.438,130.664,-120
30.769,559.996,-120
54.286,449.009,-120
47.692,156.227,-120
38.806,0.000,-90
47.143,494.671,-90
38.806,181.524,-90
4.348,303.533,-90
47.143,624.277,-90
47.143,384.380,-90
47.143,646.879,-90
38.806,350.599,-90
38.806,246.676,-90
4.348,362.764,-90
38.806,170.724,-90
38.806,469.841,-90
4.348,413.008,-90
47.143,440.461,-90
10.448,546.291,-90
4.348,554.121,-90
47.143,325.192,-90
47.143,490.902,-90
47.143,460.382,-90
47.143,539.982,-90
37.879,588.221,-90
47.143,413.687,-90
47.143,647.032,-90
47.143,486.475,-90
47.143,444.621,-90
10.448,558.824,-90
47.143,382.789,-90
47.143,651.984,-90
47.143,257.038,-90
18.310,130.664,-90
10.448,559.996,-90
47.143,449.009,-90
4.348,512.741,-90
38.806,156.227,-90
34.848,0.000,-60
56.000,319.359,-60
22.535,494.671,-60
34.848,181.524,-60
56.000,303.533,-60
22.535,624.277,-60
22.535,384.380,-60
22.535,646.879,-60
34.848,350.599,-60
34.848,246.676,-60
56.000,413.306,-60
56.000,611.093,-60
56.000,362.764,-60
56.000,306.380,-60
34.848,170.724,-60
34.848,469.841,-60
56.000,455.236,-60
56.000,566.346,-60
56.000,302.548,-60
56.000,358.180,-60
56.000,413.008,-60
22.535,440.461,-60
44.118,546.291,-60
56.000,554.121,-60
56.000,567.968,-60
22.535,325.192,-60
56.000,491.861,-60
22.535,490.902,-60
22.535,460.382,-60
56.000,555.497,-60
22.535,539.982,-60
34.848,588.221,-60
56.000,518.291,-60
22.535,413.687,-60
22.535,647.032,-60
22.535,486.475,-60
22.535,444.621,-60
44.118,558.824,-60
22.535,382.789,-60
22.535,651.984,-60
22.535,257.038,-60
56.000,673.326,-60
77.465,130.664,-60
44.118,559.996,-60
22.535,449.009,-60
56.000,590.981,-60
56.000,512.741,-60
34.848,156.227,-60
6.061,0.000,-30
25.000,319.359,-30
2.899,494.671,-30
6.061,181.524,-30
25.000,303.533,-30
2.899,624.277,-30
2.899,384.380,-30
2.899,646.879,-30
6.061,350.599,-30
6.061,246.676,-30
25.000,413.306,-30
25.000,611.093,-30
25.000,362.764,-30
25.000,306.380,-30
6.061,170.724,-30
6.061,469.841,-30
25.000,455.236,-30
25.000,566.346,-30
25.000,302.548,-30
25.000,358.180,-30
25.000,413.008,-30
2.899,440.461,-30
25.000,554.121,-30
25.000,567.968,-30
2.899,325.192,-30
25.000,491.861,-30
2.899,490.902,-30
1.449,460.382,-30
25.000,555.497,-30
1.449,539.982,-30
4.545,588.221,-30
25.000,518.291,-30
1.449,413.687,-30
1.449,647.032,-30
1.449,486.475,-30
1.449,651.984,-30
25.000,673.326,-30
5.634,130.664,-30
1.449,449.009,-30
25.000,590.981,-30
25.000,512.741,-30
3.030,156.227,-30
2.817,494.671,0
2.817,624.277,0
2.817,384.380,0
2.817,646.879,0
2.817,440.461,0
2.941,546.291,0
2.817,325.192,0
2.817,490.902,0
2.817,460.382,0
2.817,539.982,0
2.817,413.687,0
2.817,647.032,0
2.817,486.475,0
2.817,444.621,0
2.941,558.824,0
2.817,382.789,0
2.817,651.984,0
2.817,257.038,0
2.941,559.996,0
2.817,449.009,0
1.538,0.000,30
1.538,181.524,30
1.538,246.676,30
1.538,170.724,30
1.538,469.841,30
1.538,588.221,30
1.538,156.227,30
1.515,0.000,90
2.817,494.671,90
1.515,181.524,90
2.817,624.277,90
2.817,384.380,90
2.817,646.879,90
1.515,350.599,90
1.515,246.676,90
1.515,170.724,90
1.515,469.841,90
2.817,440.461,90
4.412,546.291,90
2.817,325.192,90
2.817,490.902,90
2.817,460.382,90
2.817,539.982,90
1.515,588.221,90
2.817,413.687,90
2.817,647.032,90
2.817,486.475,90
2.817,444.621,90
4.412,558.824,90
2.817,382.789,90
2.817,651.984,90
2.817,257.038,90
4.167,130.664,90
4.412,559.996,90
2.817,449.009,90
1.515,156.227,90
1.408,494.671,180
1.408,624.277,180
1.408,384.380,180
1.408,646.879,180
1.408,440.461,180
1.408,325.192,180
1.408,490.902,180
1.408,460.382,180
1.408,539.982,180
1.408,413.687,180
1.408,647.032,180
1.408,486.475,180
1.408,444.621,180
1.408,382.789,180
1.408,651.984,180
1.408,257.038,180
1.389,130.664,180
57.143,0.000,-60
57.143,624.736,-60
57.143,405.104,-60
57.143,483.397,-60
57.143,308.514,-60
57.143,369.490,-30
57.143,604.249,-30
57.143,249.518,-30
57.143,381.613,-30
57.143,560.317,-30
57.143,414.625,-30
57.143,118.466,-30
57.143,487.435,-30
57.143,432.732,-30
57.143,235.441,-30
57.143,428.786,-30
57.143,176.098,-30
57.143,512.030,-30
57.143,262.386,-30
57.143,485.795,-30
57.143,286.194,-30
57.143,437.645,-30
57.143,165.344,-30
57.143,397.404,-30
57.143,489.772,-30
57.143,153.781,-30
57.143,523.038,-30
57.143,551.392,-30
57.143,403.904,-30
57.143,237.826,-30
57.143,277.548,-30
57.143,236.576,-30
57.143,274.154,-30
57.143,476.430,-30
57.143,159.789,-30
57.143,363.777,-30
57.143,258.627,-30
57.143,231.807,-30
57.143,392.888,-30
57.143,85.021,-30
57.143,501.546,-30
57.143,441.372,-30
57.143,346.698,-30
57.143,367.704,-30
57.143,245.844,-30
57.143,356.122,-30
57.143,433.138,-30
57.143,468.628,-30
46.429,0.000,0
46.429,624.736,0
46.429,405.104,0
46.429,483.397,0
46.429,308.514,0
46.429,369.490,0
46.429,604.249,0
46.429,249.518,0
46.429,381.613,0
46.429,560.317,0
46.429,414.625,0
46.429,118.466,0
46.429,487.435,0
46.429,432.732,0
46.429,235.441,0
46.429,428.786,0
46.429,176.098,0
46.429,512.030,0
46.429,262.386,0
46.429,485.795,0
46.429,286.194,0
46.429,437.645,0
7.143,671.371,0
46.429,165.344,0
46.429,397.404,0
46.429,489.772,0
46.429,153.781,0
46.429,523.038,0
46.429,551.392,0
46.429,403.904,0
46.429,237.826,0
46.429,277.548,0
46.429,236.576,0
7.143,516.821,0
46.429,274.154,0
46.429,476.430,0
46.429,159.789,0
46.429,363.777,0
46.429,258.627,0
46.429,231.807,0
46.429,392.888,0
46.429,85.021,0
46.429,501.546,0
46.429,441.372,0
46.429,346.698,0
46.429,367.704,0
46.429,245.844,0
46.429,356.122,0
46.429,433.138,0
46.429,468.628,0
16.071,671.371,30
16.071,516.821,30
8.929,671.371,60
5.357,516.821,60
14.286,671.371,90
14.286,516.821,90
1.786,671.371,120
1.786,516.821,120
19.643,671.371,150
17.857,516.821,150
21.429,671.371,180
21.429,516.821,180
10.714,671.371,210
10.714,516.821,210
7.143,671.371,240
5.357,516.821,240
50.000,494.565,-90
27.273,494.565,-60
12.500,494.565,0
12.500,377.338,30
12.500,534.656,30
12.500,440.298,30
12.500,419.118,30
12.500,425.757,30
12.500,507.650,30
12.500,344.640,30
12.500,475.258,30
